pv,wind,hydro,geothermal,demand_el,demand_cooking,demand_heat,demand_transport,demand_aviation,biomass_usage,fuel_oil_usage
0.0,0.146,0.73,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.165,0.73,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.159,0.72,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.145,0.72,1,1.0,0.0,1,1.0,1,1,1
0.0,0.117,0.72,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.096,0.72,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.094,0.72,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.068,0.72,1,0.722222222,0.0,1,0.25,1,1,1
0.018,0.047,0.72,1,0.722222222,0.0,1,0.19,1,1,1
0.07,0.034,0.72,1,0.666666667,0.0,1,0.15,1,1,1
0.153,0.048,0.71,1,0.777777778,1.0,1,0.14,1,1,1
0.302,0.06,0.71,1,0.277777778,0.5,1,0.07,1,1,1
0.465,0.058,0.71,1,0.111111111,0.0,1,0.19,1,1,1
0.715,0.076,0.71,1,0.138888889,0.025,1,0.27,1,1,1
0.723,0.123,0.71,1,0.277777778,0.0,1,0.32,1,1,1
0.626,0.179,0.71,1,0.333333333,0.0,1,0.34,1,1,1
0.498,0.218,0.71,1,0.277777778,0.0,1,0.29,1,1,1
0.308,0.194,0.71,1,0.138888889,0.025,1,0.35,1,1,1
0.133,0.122,0.71,1,0.111111111,0.025,1,0.35,1,1,1
0.007,0.074,0.7,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.039,0.7,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.011,0.7,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.003,0.7,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.0,0.7,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.0,0.7,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.0,0.7,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.001,0.7,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.015,0.69,1,1.0,0.0,1,1.0,1,1,1
0.0,0.043,0.69,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.074,0.69,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.094,0.69,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.097,0.69,1,0.722222222,0.0,1,0.25,1,1,1
0.116,0.057,0.69,1,0.722222222,0.0,1,0.19,1,1,1
0.313,0.008,0.68,1,0.666666667,0.0,1,0.15,1,1,1
0.441,0.0,0.68,1,0.777777778,1.0,1,0.14,1,1,1
0.47,0.0,0.68,1,0.277777778,0.5,1,0.07,1,1,1
0.471,0.0,0.68,1,0.111111111,0.0,1,0.19,1,1,1
0.453,0.0,0.68,1,0.138888889,0.025,1,0.27,1,1,1
0.422,0.0,0.68,1,0.277777778,0.0,1,0.32,1,1,1
0.386,0.0,0.68,1,0.333333333,0.0,1,0.34,1,1,1
0.383,0.003,0.67,1,0.277777778,0.0,1,0.29,1,1,1
0.316,0.01,0.67,1,0.138888889,0.025,1,0.35,1,1,1
0.136,0.019,0.67,1,0.111111111,0.025,1,0.35,1,1,1
0.009,0.037,0.67,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.069,0.67,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.114,0.67,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.159,0.67,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.201,0.66,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.207,0.66,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.175,0.66,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.153,0.66,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.13,0.66,1,1.0,0.0,1,1.0,1,1,1
0.0,0.087,0.66,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.093,0.66,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.13,0.65,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.135,0.65,1,0.722222222,0.0,1,0.25,1,1,1
0.133,0.086,0.65,1,0.722222222,0.0,1,0.19,1,1,1
0.39,0.062,0.65,1,0.666666667,0.0,1,0.15,1,1,1
0.572,0.1,0.65,1,0.777777778,1.0,1,0.14,1,1,1
0.691,0.093,0.65,1,0.277777778,0.5,1,0.07,1,1,1
0.767,0.064,0.64,1,0.111111111,0.0,1,0.19,1,1,1
0.79,0.042,0.64,1,0.138888889,0.025,1,0.27,1,1,1
0.767,0.028,0.64,1,0.277777778,0.0,1,0.32,1,1,1
0.713,0.021,0.64,1,0.333333333,0.0,1,0.34,1,1,1
0.626,0.014,0.64,1,0.277777778,0.0,1,0.29,1,1,1
0.483,0.007,0.64,1,0.138888889,0.025,1,0.35,1,1,1
0.277,0.003,0.64,1,0.111111111,0.025,1,0.35,1,1,1
0.029,0.001,0.63,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.001,0.63,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.004,0.63,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.01,0.63,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.03,0.63,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.08,0.63,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.156,0.62,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.216,0.62,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.22,0.62,1,1.0,0.0,1,1.0,1,1,1
0.0,0.211,0.62,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.17,0.62,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.142,0.62,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.133,0.61,1,0.722222222,0.0,1,0.25,1,1,1
0.181,0.121,0.61,1,0.722222222,0.0,1,0.19,1,1,1
0.416,0.161,0.61,1,0.666666667,0.0,1,0.15,1,1,1
0.584,0.172,0.61,1,0.777777778,1.0,1,0.14,1,1,1
0.698,0.1,0.61,1,0.277777778,0.5,1,0.07,1,1,1
0.765,0.038,0.61,1,0.111111111,0.0,1,0.19,1,1,1
0.79,0.011,0.61,1,0.138888889,0.025,1,0.27,1,1,1
0.776,0.003,0.61,1,0.277777778,0.0,1,0.32,1,1,1
0.72,0.001,0.6,1,0.333333333,0.0,1,0.34,1,1,1
0.619,0.001,0.6,1,0.277777778,0.0,1,0.29,1,1,1
0.45,0.005,0.6,1,0.138888889,0.025,1,0.35,1,1,1
0.199,0.013,0.6,1,0.111111111,0.025,1,0.35,1,1,1
0.019,0.025,0.6,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.055,0.6,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.067,0.6,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.06,0.6,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.04,0.6,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.015,0.6,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.002,0.59,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.0,0.59,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.001,0.59,1,1.0,0.0,1,1.0,1,1,1
0.0,0.004,0.59,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.02,0.59,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.045,0.59,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.059,0.59,1,0.722222222,0.0,1,0.25,1,1,1
0.176,0.048,0.59,1,0.722222222,0.0,1,0.19,1,1,1
0.411,0.013,0.59,1,0.666666667,0.0,1,0.15,1,1,1
0.579,0.001,0.58,1,0.777777778,1.0,1,0.14,1,1,1
0.692,0.0,0.58,1,0.277777778,0.5,1,0.07,1,1,1
0.761,0.0,0.58,1,0.111111111,0.0,1,0.19,1,1,1
0.784,0.0,0.58,1,0.138888889,0.025,1,0.27,1,1,1
0.767,0.003,0.58,1,0.277777778,0.0,1,0.32,1,1,1
0.696,0.01,0.58,1,0.333333333,0.0,1,0.34,1,1,1
0.582,0.02,0.58,1,0.277777778,0.0,1,0.29,1,1,1
0.321,0.035,0.58,1,0.138888889,0.025,1,0.35,1,1,1
0.116,0.053,0.58,1,0.111111111,0.025,1,0.35,1,1,1
0.008,0.071,0.58,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.095,0.57,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.092,0.57,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.075,0.57,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.054,0.57,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.052,0.57,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.049,0.57,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.013,0.57,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.003,0.57,1,1.0,0.0,1,1.0,1,1,1
0.0,0.009,0.57,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.032,0.56,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.054,0.56,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.072,0.56,1,0.722222222,0.0,1,0.25,1,1,1
0.124,0.076,0.56,1,0.722222222,0.0,1,0.19,1,1,1
0.364,0.049,0.56,1,0.666666667,0.0,1,0.15,1,1,1
0.555,0.025,0.56,1,0.777777778,1.0,1,0.14,1,1,1
0.671,0.008,0.56,1,0.277777778,0.5,1,0.07,1,1,1
0.74,0.001,0.56,1,0.111111111,0.0,1,0.19,1,1,1
0.761,0.0,0.56,1,0.138888889,0.025,1,0.27,1,1,1
0.742,0.0,0.56,1,0.277777778,0.0,1,0.32,1,1,1
0.679,0.0,0.55,1,0.333333333,0.0,1,0.34,1,1,1
0.56,0.001,0.55,1,0.277777778,0.0,1,0.29,1,1,1
0.324,0.009,0.55,1,0.138888889,0.025,1,0.35,1,1,1
0.139,0.034,0.55,1,0.111111111,0.025,1,0.35,1,1,1
0.009,0.06,0.55,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.08,0.55,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.06,0.55,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.026,0.55,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.004,0.55,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.0,0.54,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.0,0.54,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.002,0.54,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.003,0.54,1,1.0,0.0,1,1.0,1,1,1
0.0,0.0,0.54,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.0,0.54,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.0,0.53,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.0,0.53,1,0.722222222,0.0,1,0.25,1,1,1
0.146,0.0,0.53,1,0.722222222,0.0,1,0.19,1,1,1
0.369,0.0,0.53,1,0.666666667,0.0,1,0.15,1,1,1
0.493,0.008,0.53,1,0.777777778,1.0,1,0.14,1,1,1
0.492,0.036,0.53,1,0.277777778,0.5,1,0.07,1,1,1
0.472,0.068,0.53,1,0.111111111,0.0,1,0.19,1,1,1
0.502,0.085,0.53,1,0.138888889,0.025,1,0.27,1,1,1
0.546,0.08,0.53,1,0.277777778,0.0,1,0.32,1,1,1
0.543,0.048,0.52,1,0.333333333,0.0,1,0.34,1,1,1
0.453,0.013,0.52,1,0.277777778,0.0,1,0.29,1,1,1
0.288,0.001,0.52,1,0.138888889,0.025,1,0.35,1,1,1
0.125,0.0,0.52,1,0.111111111,0.025,1,0.35,1,1,1
0.008,0.0,0.52,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.001,0.52,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.0,0.52,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.0,0.52,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.0,0.52,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.028,0.52,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.056,0.52,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.029,0.52,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.01,0.52,1,1.0,0.0,1,1.0,1,1,1
0.0,0.005,0.52,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.002,0.52,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.001,0.52,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.0,0.52,1,0.722222222,0.0,1,0.25,1,1,1
0.065,0.0,0.52,1,0.722222222,0.0,1,0.19,1,1,1
0.211,0.008,0.52,1,0.666666667,0.0,1,0.15,1,1,1
0.366,0.035,0.52,1,0.777777778,1.0,1,0.14,1,1,1
0.519,0.042,0.52,1,0.277777778,0.5,1,0.07,1,1,1
0.662,0.027,0.52,1,0.111111111,0.0,1,0.19,1,1,1
0.73,0.009,0.52,1,0.138888889,0.025,1,0.27,1,1,1
0.729,0.001,0.52,1,0.277777778,0.0,1,0.32,1,1,1
0.65,0.0,0.52,1,0.333333333,0.0,1,0.34,1,1,1
0.561,0.001,0.52,1,0.277777778,0.0,1,0.29,1,1,1
0.336,0.019,0.52,1,0.138888889,0.025,1,0.35,1,1,1
0.176,0.042,0.52,1,0.111111111,0.025,1,0.35,1,1,1
0.01,0.055,0.52,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.061,0.52,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.042,0.52,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.017,0.52,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.004,0.52,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.001,0.52,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.0,0.52,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.001,0.53,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.006,0.53,1,1.0,0.0,1,1.0,1,1,1
0.0,0.009,0.53,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.007,0.53,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.007,0.53,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.013,0.53,1,0.722222222,0.0,1,0.25,1,1,1
0.139,0.021,0.53,1,0.722222222,0.0,1,0.19,1,1,1
0.294,0.013,0.53,1,0.666666667,0.0,1,0.15,1,1,1
0.446,0.004,0.53,1,0.777777778,1.0,1,0.14,1,1,1
0.593,0.001,0.53,1,0.277777778,0.5,1,0.07,1,1,1
0.699,0.0,0.53,1,0.111111111,0.0,1,0.19,1,1,1
0.757,0.0,0.53,1,0.138888889,0.025,1,0.27,1,1,1
0.732,0.0,0.53,1,0.277777778,0.0,1,0.32,1,1,1
0.652,0.0,0.53,1,0.333333333,0.0,1,0.34,1,1,1
0.527,0.003,0.53,1,0.277777778,0.0,1,0.29,1,1,1
0.319,0.021,0.53,1,0.138888889,0.025,1,0.35,1,1,1
0.15,0.048,0.53,1,0.111111111,0.025,1,0.35,1,1,1
0.011,0.086,0.53,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.148,0.53,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.219,0.53,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.305,0.53,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.268,0.53,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.19,0.53,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.169,0.53,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.092,0.53,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.051,0.52,1,1.0,0.0,1,1.0,1,1,1
0.0,0.054,0.52,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.069,0.52,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.097,0.52,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.117,0.52,1,0.722222222,0.0,1,0.25,1,1,1
0.028,0.112,0.52,1,0.722222222,0.0,1,0.19,1,1,1
0.105,0.082,0.52,1,0.666666667,0.0,1,0.15,1,1,1
0.228,0.079,0.52,1,0.777777778,1.0,1,0.14,1,1,1
0.438,0.077,0.52,1,0.277777778,0.5,1,0.07,1,1,1
0.607,0.069,0.52,1,0.111111111,0.0,1,0.19,1,1,1
0.645,0.071,0.52,1,0.138888889,0.025,1,0.27,1,1,1
0.616,0.078,0.52,1,0.277777778,0.0,1,0.32,1,1,1
0.428,0.092,0.52,1,0.333333333,0.0,1,0.34,1,1,1
0.248,0.105,0.52,1,0.277777778,0.0,1,0.29,1,1,1
0.122,0.104,0.52,1,0.138888889,0.025,1,0.35,1,1,1
0.038,0.093,0.52,1,0.111111111,0.025,1,0.35,1,1,1
0.0,0.09,0.52,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.102,0.52,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.099,0.52,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.082,0.52,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.062,0.52,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.045,0.52,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.042,0.52,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.07,0.52,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.124,0.52,1,1.0,0.0,1,1.0,1,1,1
0.0,0.159,0.52,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.169,0.52,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.168,0.52,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.169,0.52,1,0.722222222,0.0,1,0.25,1,1,1
0.021,0.151,0.52,1,0.722222222,0.0,1,0.19,1,1,1
0.087,0.138,0.52,1,0.666666667,0.0,1,0.15,1,1,1
0.168,0.121,0.52,1,0.777777778,1.0,1,0.14,1,1,1
0.256,0.071,0.52,1,0.277777778,0.5,1,0.07,1,1,1
0.341,0.021,0.52,1,0.111111111,0.0,1,0.19,1,1,1
0.386,0.002,0.52,1,0.138888889,0.025,1,0.27,1,1,1
0.387,0.0,0.52,1,0.277777778,0.0,1,0.32,1,1,1
0.343,0.0,0.52,1,0.333333333,0.0,1,0.34,1,1,1
0.297,0.0,0.52,1,0.277777778,0.0,1,0.29,1,1,1
0.223,0.0,0.52,1,0.138888889,0.025,1,0.35,1,1,1
0.125,0.0,0.52,1,0.111111111,0.025,1,0.35,1,1,1
0.012,0.0,0.52,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.001,0.52,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.004,0.52,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.013,0.52,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.038,0.52,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.085,0.52,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.14,0.52,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.188,0.52,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.192,0.52,1,1.0,0.0,1,1.0,1,1,1
0.0,0.119,0.52,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.042,0.52,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.007,0.52,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.001,0.52,1,0.722222222,0.0,1,0.25,1,1,1
0.067,0.0,0.52,1,0.722222222,0.0,1,0.19,1,1,1
0.205,0.0,0.52,1,0.666666667,0.0,1,0.15,1,1,1
0.368,0.0,0.52,1,0.777777778,1.0,1,0.14,1,1,1
0.535,0.0,0.52,1,0.277777778,0.5,1,0.07,1,1,1
0.617,0.0,0.52,1,0.111111111,0.0,1,0.19,1,1,1
0.62,0.001,0.52,1,0.138888889,0.025,1,0.27,1,1,1
0.62,0.004,0.52,1,0.277777778,0.0,1,0.32,1,1,1
0.569,0.007,0.52,1,0.333333333,0.0,1,0.34,1,1,1
0.406,0.011,0.52,1,0.277777778,0.0,1,0.29,1,1,1
0.266,0.012,0.52,1,0.138888889,0.025,1,0.35,1,1,1
0.136,0.011,0.53,1,0.111111111,0.025,1,0.35,1,1,1
0.011,0.016,0.53,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.027,0.53,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.029,0.53,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.028,0.53,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.037,0.53,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.089,0.53,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.128,0.53,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.073,0.53,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.071,0.53,1,1.0,0.0,1,1.0,1,1,1
0.0,0.095,0.53,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.09,0.53,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.072,0.53,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.06,0.53,1,0.722222222,0.0,1,0.25,1,1,1
0.092,0.044,0.53,1,0.722222222,0.0,1,0.19,1,1,1
0.244,0.029,0.53,1,0.666666667,0.0,1,0.15,1,1,1
0.41,0.023,0.53,1,0.777777778,1.0,1,0.14,1,1,1
0.553,0.015,0.53,1,0.277777778,0.5,1,0.07,1,1,1
0.593,0.006,0.53,1,0.111111111,0.0,1,0.19,1,1,1
0.61,0.001,0.52,1,0.138888889,0.025,1,0.27,1,1,1
0.619,0.0,0.52,1,0.277777778,0.0,1,0.32,1,1,1
0.574,0.0,0.52,1,0.333333333,0.0,1,0.34,1,1,1
0.486,0.0,0.52,1,0.277777778,0.0,1,0.29,1,1,1
0.337,0.002,0.52,1,0.138888889,0.025,1,0.35,1,1,1
0.141,0.003,0.52,1,0.111111111,0.025,1,0.35,1,1,1
0.011,0.006,0.52,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.005,0.52,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.002,0.52,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.0,0.52,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.0,0.52,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.006,0.52,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.039,0.52,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.114,0.52,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.163,0.52,1,1.0,0.0,1,1.0,1,1,1
0.0,0.125,0.52,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.068,0.52,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.048,0.52,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.059,0.52,1,0.722222222,0.0,1,0.25,1,1,1
0.18,0.051,0.52,1,0.722222222,0.0,1,0.19,1,1,1
0.416,0.055,0.52,1,0.666666667,0.0,1,0.15,1,1,1
0.573,0.062,0.52,1,0.777777778,1.0,1,0.14,1,1,1
0.675,0.042,0.53,1,0.277777778,0.5,1,0.07,1,1,1
0.726,0.023,0.53,1,0.111111111,0.0,1,0.19,1,1,1
0.736,0.01,0.53,1,0.138888889,0.025,1,0.27,1,1,1
0.717,0.002,0.54,1,0.277777778,0.0,1,0.32,1,1,1
0.661,0.0,0.54,1,0.333333333,0.0,1,0.34,1,1,1
0.602,0.0,0.55,1,0.277777778,0.0,1,0.29,1,1,1
0.483,0.001,0.55,1,0.138888889,0.025,1,0.35,1,1,1
0.283,0.009,0.56,1,0.111111111,0.025,1,0.35,1,1,1
0.024,0.034,0.56,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.068,0.57,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.078,0.57,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.074,0.58,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.054,0.58,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.031,0.59,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.019,0.59,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.018,0.6,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.032,0.6,1,1.0,0.0,1,1.0,1,1,1
0.0,0.054,0.61,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.065,0.61,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.062,0.62,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.054,0.62,1,0.722222222,0.0,1,0.25,1,1,1
0.125,0.039,0.62,1,0.722222222,0.0,1,0.19,1,1,1
0.347,0.025,0.62,1,0.666666667,0.0,1,0.15,1,1,1
0.543,0.02,0.63,1,0.777777778,1.0,1,0.14,1,1,1
0.67,0.008,0.63,1,0.277777778,0.5,1,0.07,1,1,1
0.731,0.001,0.63,1,0.111111111,0.0,1,0.19,1,1,1
0.737,0.0,0.63,1,0.138888889,0.025,1,0.27,1,1,1
0.687,0.0,0.64,1,0.277777778,0.0,1,0.32,1,1,1
0.56,0.014,0.64,1,0.333333333,0.0,1,0.34,1,1,1
0.355,0.078,0.64,1,0.277777778,0.0,1,0.29,1,1,1
0.192,0.144,0.64,1,0.138888889,0.025,1,0.35,1,1,1
0.067,0.159,0.65,1,0.111111111,0.025,1,0.35,1,1,1
0.003,0.161,0.65,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.167,0.65,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.13,0.65,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.082,0.66,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.044,0.66,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.024,0.66,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.014,0.67,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.014,0.67,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.022,0.67,1,1.0,0.0,1,1.0,1,1,1
0.0,0.021,0.67,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.064,0.67,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.152,0.67,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.163,0.67,1,0.722222222,0.0,1,0.25,1,1,1
0.057,0.138,0.68,1,0.722222222,0.0,1,0.19,1,1,1
0.161,0.074,0.68,1,0.666666667,0.0,1,0.15,1,1,1
0.327,0.034,0.68,1,0.777777778,1.0,1,0.14,1,1,1
0.458,0.019,0.68,1,0.277777778,0.5,1,0.07,1,1,1
0.556,0.017,0.68,1,0.111111111,0.0,1,0.19,1,1,1
0.521,0.018,0.68,1,0.138888889,0.025,1,0.27,1,1,1
0.42,0.019,0.69,1,0.277777778,0.0,1,0.32,1,1,1
0.353,0.014,0.69,1,0.333333333,0.0,1,0.34,1,1,1
0.272,0.007,0.7,1,0.277777778,0.0,1,0.29,1,1,1
0.186,0.004,0.7,1,0.138888889,0.025,1,0.35,1,1,1
0.078,0.006,0.7,1,0.111111111,0.025,1,0.35,1,1,1
0.004,0.018,0.71,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.046,0.71,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.068,0.72,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.083,0.72,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.092,0.72,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.091,0.73,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.082,0.73,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.084,0.73,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.084,0.74,1,1.0,0.0,1,1.0,1,1,1
